,lat,lon
0,-60.31899423143843,-9.818650585603123
1,-59.30881689232492,-5.937547977409269
2,23.46539244094016,116.09792674903935
3,13.966038816348393,-42.48414030275172
4,-26.663818869712355,-129.98840806591974
5,-26.278194563874408,142.42098550944033
6,1.9286471213214107,137.17599813896442
7,-15.886118641447437,-173.8007053334359
8,27.15165810014764,113.0913964520518
9,62.79434732492745,-35.292651553741
10,-0.5032706145717735,101.75327769139656
11,-30.911636705160006,165.73168891271038
12,12.056404659047892,169.55242228271106
13,37.47734424171,137.6154902363863
14,-36.550073168811544,19.967847731012927
15,0.813245491904559,51.391104908239555
16,-17.848816395386436,54.58610015004648
17,65.15715114751939,114.74892738346904
18,50.14300962743017,-22.45598620144558
19,5.575402488089279,-66.90164796672633
20,-60.58871517359323,-49.64094909497277
21,29.38457605637063,-99.52895942819441
22,1.3626793784407738,91.55192647313797
23,-28.144936044586057,-9.166211199280397
24,-4.38455524881714,13.961557553635002
25,8.554730608661417,57.56729922493846
26,-4.003908777753676,106.92189379154382
27,6.549080043623767,73.56428999258827
28,6.663950545357627,64.81563690637405
29,-50.27491755323382,-50.96694104178265
30,2.739329845628977,-65.08079720334247
31,23.20528973664769,-117.5778472566566
32,10.172685973518703,50.68555442645496
33,-65.004163490859,25.376272749727388
34,43.633679889851464,57.50799923161429
35,16.65150067955826,51.63467405340722
36,-13.523077911986485,-95.40983776496826
37,-33.44472253678804,176.5796397242305
38,-8.523100784264155,179.05480969738184
39,4.179443102432961,77.27051424240119
40,-9.40038372500724,-111.04027771959503
41,59.13654365548259,173.19551316593123
42,-7.037755715907107,-161.3703062628631
43,19.3762610731961,-32.78517692964973
44,-11.01145122940577,-131.38348877204675
45,8.971588673128746,84.4847486497992
46,0.5237635226442071,-19.650487510717255
47,5.586462908620808,-149.02521224568463
48,-33.009091383568894,69.58555773632311
49,-7.301760007076245,-86.89749180892458
50,-10.43006112919806,-107.93656982037558
51,-40.73246134174594,-122.97047136517601
52,-7.193211834088328,-71.51026650958335
53,-11.921049115605891,-140.23998534345915
54,-29.9232432260231,-161.053493340645
55,-70.14998529225474,-145.23151943568666
56,62.01901778802576,-15.064922780676868
57,-42.47556505344425,-4.864725606464385
58,44.31251878751123,-141.71967155319183
59,6.08194378540499,70.27043745038142
60,-38.972419707252115,146.84038788536475
61,-3.7132562737873522,-16.717085534410238
62,37.297212994271156,-105.28921776285645
63,-61.368750696083886,139.07229527493843
64,11.332769090050855,7.664924864612657
65,-75.77984671562876,-175.19268119715593
66,33.47720150539867,-161.91828199624132
67,0.3358536205136765,155.74159582347625
68,50.41615007949811,-19.256799377874284
69,2.1885577431906564,-33.78171229088807
70,-23.522183929149023,8.122658080134538
71,-62.85589485869126,92.32459918282566
72,69.10613000073273,-158.85015826506773
73,-9.252527626798138,-166.85969857762066
74,8.326275957244155,85.89054684479805
75,85.91404130770157,164.03809916929103
76,-12.949258522831904,-151.09692182875136
77,-53.39128243264911,-153.8169687954619
78,-11.637037407249148,-149.63600732530298
79,53.23116860649521,-98.40257102707491
80,28.230948715129525,-112.3368487691667
81,9.680290489944642,72.98338832504892
82,29.406991994510218,-116.61039857100317
83,0.055270299296180866,-172.2019505832594
84,6.089001864131715,109.73753055206379
85,-0.3862087378967446,-120.71587605130027
86,24.474821250946896,49.48916355396204
87,-4.698038594881392,-166.57812988775137
88,-10.86401827108777,-129.08387846287616
89,1.0355620927987292,-19.18568006982673
90,8.349949212843544,72.83118463169698
91,-0.44249190697849583,-38.84586498337754
92,17.465574842074773,-104.6452318677449
93,-2.9551129595073617,-70.19707685473382
94,-4.943239225947803,-66.23340588845029
95,-13.267662002623599,27.267146712147845
96,26.91598921730298,156.8721022451785
97,21.637152128885113,-161.3737556708878
98,17.055035852316333,156.5423332220377
99,17.48925457336757,148.4177078254926
100,-77.13101023265556,-69.48152454704439
101,10.79282036970135,42.89848073198496
102,-3.950201057061189,-41.87247461770105
103,61.61890559955876,-38.02507042402025
104,-3.842659426519068,-107.66720834445981
105,-1.7331751615188344,-18.350396853447872
106,-2.854196379674511,-100.07478155375155
107,-82.47815470010173,-4.06063202874838
108,-36.9205603630707,-86.07653479695955
109,4.7776751895902585,72.08958573039784
110,8.854704811934363,93.21307870788065
111,-17.93625505136966,-22.160625079341276
112,-14.282100087836918,59.8682440399287
113,-64.24843414832606,-9.546330679369007
114,-8.76179789781179,-107.18311248759866
115,-11.525427916376712,-8.382858369262134
116,-32.36938853962097,-6.561563737955448
117,-44.21590880322215,14.32520167639048
118,-10.314133666887235,-112.81816235784993
119,51.85292809773595,17.884476854272457
120,-1.431714540453162,143.7942877146201
121,3.045066578444412,134.3438349206981
122,-0.6034919378324167,-8.86710205504759
123,8.04889238300367,64.08981597254251
124,2.9800431198325645,149.08938078303194
125,79.30691556688527,47.63155236807272
126,50.16133909850942,4.800779496661484
127,-6.060569136580495,-6.678942484121624
128,-2.0818623008693486,-113.35795052611824
129,-28.673669765763655,143.00576196782734
130,-62.498977656784405,62.37509396728433
131,44.06255080388232,-113.79015188808945
132,9.714261626847046,55.08125215707859
133,-16.879571531421917,155.94070693901196
134,23.55699351131439,-45.10160081779761
135,-0.37639610761664294,-130.2195646214335
136,81.62915168021918,110.9527328303444
137,3.81546332702292,-176.92691010936647
138,-54.32161561446123,70.830049502002
139,1.356102019570317,165.5484241993641
140,7.914125342107545,75.67782856454595
141,15.086607630809196,127.8248202956312
142,9.471612057621252,79.04943358155454
143,5.037516711379089,72.18365496685752
144,-4.25245503466202,-122.89579059543264
145,30.945732561617362,-123.03033827141444
146,-36.83913768111319,37.42208581063722
147,-0.37921370047353803,-107.71416753455235
148,-0.03161087046609143,5.836455373000539
149,-23.665308166740346,-138.6335015326856
150,-31.42459021750435,-10.105291583479564
151,20.621142044394468,-12.39315748890589
152,-41.891936218748825,-21.747524024630824
153,-26.33026608789729,-29.482069037148964
154,-29.914200282322234,169.83975661947895
155,-23.70376036434475,-66.80633328742998
156,-2.2776303015565094,-107.76209408244263
157,51.666206361716014,-135.97241588875278
158,-72.67252140950576,-15.803291266151456
159,-76.44301977280742,-142.21910627906425
160,31.242374721834192,77.43865678752799
161,-42.9433640790894,-97.01228819301758
162,-0.19296243948124966,-105.05704615646553
163,71.49308141099198,-54.55213910017526
164,25.791889296751748,61.9034455234177
165,11.523532507340745,-67.29861862527966
166,-49.064018212965614,7.117809258063339
167,-70.14748005515365,89.07462664595822
168,-74.76410537212922,161.71452983455947
169,-4.510569855366438,-52.90374803225951
170,2.553905749673739,50.81026972323744
171,0.3453616469404753,-96.81598427044075
172,-3.2929086394408595,-169.6132092055349
173,-43.482955454929694,11.083343246332952
174,-37.172001439009264,58.89465044395654
175,0.3267232180519683,-111.71182104151828
176,-2.4727050451452226,-96.7344739978887
177,-9.362005884159165,4.091780933026901
178,0.027834178282890528,95.28989079552385
179,48.67220288943475,-95.12638460615162
180,-3.3231167538075064,-106.0535665940942
181,48.10973914262524,-99.35358084971213
182,2.4671169288258983,43.660107170249184
183,-11.107669986703904,-64.18758167904844
184,-65.65489406059693,96.69586611003093
185,-78.61481241574425,-2.0046650807808737
186,1.8145925800613663,127.01750815111804
187,33.923793119333446,63.56255131569794
188,8.605360450489993,63.70718212231641
189,0.09589136546651891,-176.30366739101345
190,-0.3969218381962997,-107.67354448861002
191,0.20055339011647805,-42.662381524925145
192,-0.7757680049059382,-20.0284515001877
193,0.44934092527120095,109.6986827790685
194,0.0706628494423835,40.888718136344195
195,14.354213094357581,103.60418907504085
196,43.63658249621167,159.82233591918805
197,0.4086219477064928,178.868078755191
198,-65.9940977095486,-118.39930222174135
199,0.27155968907421185,-102.24733201168407
200,-59.84162295628968,-137.2457789325075
201,-79.6997447168996,49.652309984263574
202,0.6378388365352491,54.737755028317935
203,-0.3728327139616331,105.28725211398735
204,0.19445453304705404,14.142627008259867
205,1.004281513049919,89.28736850907309
206,42.891820761942384,174.92827153099398
207,-28.54999898176381,65.07151684780425
208,-1.5390426262593122,-103.2673578408592
209,1.616167079309099,143.42282226919488
210,51.87425102230931,-168.24042545151963
211,68.74364122799615,173.73750187330717
212,54.3926255447552,6.945152524649686
213,0.809542358295435,49.151908170913934
214,9.493629086216677,157.05808399571004
215,-1.821790309490291,-107.98239525142996
216,-60.083385763121214,-39.22318776536261
217,-2.2188330032690833,15.785598396560166
218,4.45925713786164,80.1266421245482
219,-0.8775419675501517,17.612338989753866
220,-0.033641336431145495,20.40648608030776
221,-0.33457084720900704,-111.65536016146699
222,31.093756752110227,150.58756533140115
223,26.561281935366832,-63.063689240870126
224,14.3614151622944,-46.971809044820404
225,58.96220167427596,110.83641437908145
226,23.166804849565672,128.1508279125356
227,-31.776469125231888,-52.787153233587915
228,6.421281324744847,-49.68853615664672
229,0.3659013378684351,38.232961407618916
230,-2.1832892012302194,-94.6030292759548
231,-51.41602796440086,23.191979084841773
232,19.852788438991404,-58.195300079564845
233,-12.367261920260459,100.06060914530414
234,-42.29896010104943,-55.39183701025174
235,-46.67397217197955,-107.53194280452348
236,65.67471234045595,-27.784405760488454
237,-77.77407180697821,-42.85877424351469
238,29.14198413355451,-148.5438943584444
239,51.804076016772186,-35.76384364906821
240,1.6357296531225374,92.87178424790272
241,-0.0009713260186897648,-103.96152779712075
242,-0.7576736466169961,-27.08654933847113
243,39.90622722307308,-79.32229998397437
244,0.7215135231762266,158.1334577282058
245,-2.575218310202333,-106.04325216574243
246,-0.48469139054791155,-58.9316393534247
247,25.408075153710552,176.63344741212873
248,22.29538998993302,-11.013620773980694
249,-45.940181676205725,-30.93908227494836
250,-39.50361532824407,92.28310073489912
251,9.94905045020222,66.12927773835094
252,-44.4589392985533,139.32076601059416
253,-75.77296765954286,-17.926915738447033
254,3.2082876746738314,47.271072759553306
255,0.2223745034519825,17.366492750771116
256,-46.21186223737496,161.78440543763895
257,-3.540439632867883,-7.387770720256693
258,-53.94056967932536,138.6848655468026
259,-1.8406104224153004,-87.09729056597762
260,54.50564324686766,-95.80473406006067
261,-57.21844273734057,-5.221474762532446
262,4.686439118806633,81.67162925550406
263,-0.13537211955718226,7.478113872517964
264,23.581782982796994,33.830276904306814
265,-23.0363592376718,-76.02385356528492
266,0.0004957451075571961,-102.45148980298863
267,-4.893403008212492,-98.72197787917206
268,-0.3797007430454804,108.74904407970946
269,-0.4789987260859851,-81.99807562723417
270,-82.21441262426207,-48.13684850999532
271,-81.4875412669727,-106.21287639637706
272,-54.95744388256649,-9.428503272770815
273,-18.016654839801355,139.9790283340888
274,-3.417807805008197,-31.05526026008356
275,-0.20313370464502825,2.098664149479283
276,0.037063122930626954,-113.42750677992215
277,81.8576155423649,167.48109071408223
278,82.00244531799916,171.97218410635674
279,7.070653427970582,-82.30697141244433
280,-53.425688101646536,-66.4524327309542
281,-78.22052017492985,-117.70317465286293
282,0.14215981084468707,79.22308091562334
283,9.459442050700883,145.40000514729408
284,-1.4204228210444785,-22.457532483951944
285,0.3715763263231657,61.526231365986504
286,-1.5691102760917963,-44.11753197880174
287,-0.3557845352178129,-107.45136842078999
288,1.3862731070820629,131.07519555894166
289,-1.8181141952364706,-115.02453351819322
290,-3.5085330814909814,-101.50258988072648
291,-53.583659523911905,170.24790680907557
292,-56.195478347011864,175.2559603707218
293,75.23018932921136,92.17372249844237
294,-0.10965886658266485,-94.54970905674884
295,0.3439628471795664,-101.64121443341352
296,55.86687164288955,-144.59296079783488
297,72.02593823727179,160.9244211462294
298,68.56073324257632,156.8237144419389
299,62.91767374664138,0.41884832935147415
300,-9.292471853821505,-167.4601064301358
301,40.55709114543841,18.341749423933408
302,0.3066332802077949,40.18396249658645
303,-76.27323594652105,-116.09559977616321
304,-0.7904559997738999,-13.424150356754069
305,21.182348110245506,100.17666638091308
306,60.90964969583201,-66.33656805198932
307,56.45460304141051,68.0359142684712
308,63.145069554842614,70.44185396838417
309,-0.8295346136945766,-10.780373473735136
310,-0.15858828848337492,-161.0443471351133
311,-1.9749674452029118,59.05161288960888
312,0.010251202763355526,-66.56243296258178
313,-0.39982422706141735,-53.73442700701192
314,-52.2223764901535,80.48332232954836
315,-0.01308966995862046,69.54905880731474
316,1.6977093692824576,-22.658443358432145
317,0.46673894965499935,86.22453251408719
318,-0.30087875590395213,157.76774685683208
319,-0.8028718362763209,-107.50465378574212
320,0.3633394198800462,-96.12417300094721
321,-5.096883082251675,-107.63016593623718
322,4.039058386672469,-161.7029334848323
323,22.203296535642604,10.458228688315419
324,-52.168256240995255,-17.533231895679624
325,31.075094364304704,124.01367623857891
326,25.827397257520456,128.61864550115584
327,-11.306508178944258,-126.98774549963808
328,-37.70434038961707,86.11818373819199
329,-80.17029278292335,-2.577204445275854
330,0.3305963138949075,81.90891755642731
331,-32.41598681616969,168.9919418548211
332,-0.3536347570341274,108.9956133717085
333,0.7320384975295497,149.57484076894133
334,-0.0775759513318528,-85.89183148334823
335,75.38763922694503,31.784661783213718
336,-55.91531391854301,77.63456496896615
337,-81.26681001079258,171.5405455100375
338,11.92717089214992,-113.49679529120557
339,-1.0632163229210785,-78.79349313016161
340,-0.3042715747986096,74.11563882773012
341,40.14017494261169,-127.53885727985725
342,51.3728697522308,132.73864808389158
343,-0.10002953283651166,69.49648812842715
344,-0.096293565572323,6.7669875107936015
345,50.842942004150295,-16.76890217417347
346,-79.84096631581853,116.09694665964234
347,-40.03645204711021,-34.82425972522066
348,0.7519483302025995,165.62292853851955
349,0.3824754445479685,-63.036831663730126
350,0.2532081762342914,67.17758367802742
351,-0.02267723368581081,76.30143925706668
352,0.10703000330312226,-177.6775340316529
353,72.35296933903666,23.132502229876756
354,-64.8051911439298,-80.24378892508089
355,37.16472437545068,26.411792924761464
356,63.8815718895256,40.0164881561998
357,54.25614829791965,-44.428811911208626
358,-0.1995945716300239,-103.9960071343705
359,2.600233623416636,120.00358647234127
